story,grade
"야스쿠니 신사에 갇힌 아버지의 영혼을 풀어주세요. ""불행한 과거에 작별, 평화로운 미래에 작별."" 일본의 전후 시대와 한국의 광복 60주년을 맞아 야스쿠니 신사를 다시 살펴보다! 야스쿠니 신사 합사를 위해 소송을 제기한 한국인 유가족 이희자. 일제 강점기 한국인의 피해를 배상하기 위해 일하는 일본인 후루카와 씨. 두 사람은 1995년 대지진으로 수천 명이 사망한 일본 고베에서 처음 만났다. 이희자의 표정은 굳어 있었고, 후루카와 씨는 몇 년이 지나서야 그녀의 표정을 이해했다. 작년 6월, 이희자가 60년 만에 처음으로 아버지를 추모하며 통곡하던 중 비가 내렸고, 후루카와 씨는 그녀에게 우산을 조용히 씌워주었다...",12세이상관람가
"어머니는 일어나자마자 성경을 읽습니다. 청소하고, 씻고, 화장하고, 교회에 갑니다. 기도하고, 목사님의 말씀을 노트에 정리합니다. 예배도 참석합니다. 밤늦게 돌아와 목사님의 설교를 온라인으로 보고, 잠자리에 들기 전에는 꼭 성경을 읽습니다. 어머니는 무엇에 대해 기도하시나요? 저는 이모 같은 어머니를 원했습니다. 이모네 집은 집안에 거름과 뿌리가 되어 반짝반짝 빛났습니다. 저는 깔끔하고, 검소하고, 집안일을 잘하는 어머니를 원했습니다. 이모는 어머니에게 정씨 집안의 '며느리'로서의 의무를 다하라고 하셨고, 저는 어머니에게 '이모 같은 어머니'가 되어 달라고 간청했습니다. 하지만 '이모 같은 어머니'란 무슨 뜻일까요? 제 어머니를 자세히 보면 '며느리'가 되는 것을 거부하면서도 '며느리'가 되고 싶어합니다. 어머니는 며느리로서 할 수 있는 모든 것을 다 했다고 믿으며 깊은 충격을 받지만, 동시에 자신이 쓸모없는 여자라는 죄책감도 느낀다. ""나는 충분히 좋지 않다""는 말을 늘 들어야 했던 어머니는 ""도망치고 싶다"", ""나는 할 수 없다""는 생각에 지쳐 이 세상을 떠나 편안함과 고통이 없는 저 세상으로 가고 싶어한다. 얽히고 복잡한 가족 네트워크를 견디지 ​​못하고 튀어나가는 어머니를 위해 우리 딸들이 해야 할 역할은 ""돌아와서 내 곁에 있어줘, 참아줘""라고 소리치는 것이 아니라, 견딜 수 없는 상황을 해체하고 견딜 수 있는 공간을 넓히고, 그녀가 즐길 수 있는 세상을 만드는 것이라고 생각한다.",12세이상관람가
"마오는 아무것도 없지만 행복하다. 영화 때문이다!마오는 아무것도 없지만 행복하다. 영화 때문이다. 물을 배달해서 번 3, 4일치 월급을 내야 한다 해도 보고 싶은 영화를 본 것을 후회하지 않는다. 퇴근 후 혼자 극장에 가서 보고 싶은 영화를 볼 수 있는 자유!그것이 그에게 전부였다. 어느 날, 자전거를 타고 영화를 보러 가던 마오는 골목길에서 벽돌 더미에 부딪혀 자전거와 함께 쓰러진다. 아픈 몸을 가누려고 일어나려고 하자 전에 본 적이 없는 여자가 나타나 아무 말 없이 벽돌로 머리를 때린다. 마오는 의식을 잃는다. 깨어났을 때는 병원에 있었다. 의식을 되찾은 그는 경찰서에 가지만 여자는 경찰과 마오에게 입을 다물고 눈물만 흘린다. 사과 대신, 그 여자는 그에게 감옥에 가게 될 테니 그녀의 집에 가서 그녀의 어항 속 금붕어에게 먹이를 주라고 부탁한다.마오는 어리둥절해한다.하지만 그는 거절할 수 없다...그가 그녀의 집에 들어서는 순간, 마오의 입이 벌어진다.마치 영화 박물관처럼...마치 개인 극장처럼...마치 도서관처럼...그녀의 집은 영화와 관련된 것들로 가득 차 있다.마오는 그녀가 그와 마찬가지로 영화광이라는 것을 직감적으로 안다.그러자 그는 그녀의 비밀 수첩을 본다...어느 날, 영화처럼 찾아오는 행복한 추억의 일기에는 중국의 문화혁명 이후 시대에 야외극장에서 태어나 여배우가 되는 꿈을 꾸는 링링과, 어느 날 갑자기 목에 이상한 망원경을 걸고 나타난 샤오핑이 등장한다.털이 많은 아빠만 조심하면 아무것도 두려워하지 않는 샤오핑은 링링이 학교에 전학 온 첫날부터 그녀와 어울리며 장난을 친다.하지만 두 사람은 곧 영화를 통해 가장 친한 친구가 된다.영화 속에서 그들은 모든 것이 될 수 있고 영화로 꿈을 꿀 수 있다. 그러던 어느 날, 샤오핑의 아버지는 샤오핑을 멀리 보내려고 하는데...",12세이상관람가
"뮤지컬은 돈 많이 벌어야 망한다?! 상쾌한 웃음을 책임지는 희극적 사기 집단 뮤지컬은 돈 많이 벌어야 망한다?! 한때 성공했던 브로드웨이 뮤지컬 프로듀서 맥스(네이선 레인)는 이제 쇼를 잇따라 실패시킨 쓸모없는 프로듀서에 불과하다. 어느 날, 회계사 레오(매튜 브로데릭)가 경비 정산 문제로 찾아와, 장부를 정리하던 레오는 쇼가 실패하면 투자금을 모아서 대신 돈을 많이 벌 수 있다는 걸 깨닫는다. 결국 레오와 맥스는 최악의 쇼를 만들어서 돈을 많이 벌기로 한다. 그들은 뮤지컬의 성공 가능성이 0%가 되도록 절망적인 작가, 감독, 배우를 찾는다. 최악의 쇼를 만드는 3단계 작전! 1단계 최악의 작가를 찾아라! 그들이 찾아낸 최악의 작품은 의미심장한(?) 제목의 문제가 있는 작품, '히틀러의 봄'! 게다가 이 작품을 쓴 작가는 히틀러를 존경하고 비둘기를 키우는 프란츠(윌 페럴)라는 독특한 캐릭터다! STEP 2 최악의 배우를 찾아라! 어느 날 스웨덴 출신의 금발 미인 울라(우마 ​​서먼)가 찾아와 배우가 되고 싶다고 한다. 춤은 일류지만 스웨덴 출신이라 억양이 특이하다. 울라는 완벽한 S라인으로 맥스와 레오를 사로잡는다. 그녀의 매력은 어디에서 끝날까? STEP 3 최악의 연출을 만나다! 마침내 맥스와 레오는 게이 감독 로저(개리 비치)를 찾아가 온갖 달콤한 말과 행동으로 그를 설득해 '히틀러의 봄'을 연출하게 한다. 그들은 그를 고용하는 데 성공한다. 모든 준비를 마치고 마침내 공연 날이 왔지만, 예상치 못한 반전이 그들에게 찾아온다. 그들의 뮤지컬 '히틀러의 봄'은 성공(?)할까, 아니면 실패할까?",12세이상관람가
"내 심장은 멈출 거야, 사랑이 이루어지면… 18세의 나리스가 이상한 나라에 빠진다. 노인 요양보호사로 일하며 남동생과 함께 사는 나리스에게 새로운 손님이 생겼다. 괴짜 같은 성격으로 유명하고 만성 심장병으로 외출이 자유롭지 못한 닛포리는 나리스를 보고 기뻐하며 따뜻하게 맞아준다. 얼마 전부터 20대에 대한 망상에 사로잡혀 있던 닛포리는 나리스를 어린 시절의 첫사랑으로 착각하고 끊임없이 데이트를 신청한다… 80세의 닛포리는 인생에서 가장 큰 꿈을 꾼다. 닛포리는 자신이 다시 20대가 되는 꿈을 꾸고 있다고 믿고 친구들에게 전화를 걸어 혈연이 아닌 남동생에 대한 감정으로 괴로워하는 나리스를 위로한다. 하지만 그가 듣는 것은 전투에서 죽은 사람이나 최근에 죽은 사람들의 이야기뿐… 그들과 함께한 시간이 어제 일처럼 느껴지는 닛포리는 큰 충격을 받는다. 그는 현실을 찾기 위해 거리로 나가고, 나리스는 거리에서 지쳐 있는 니포리를 발견한다. 현실과 꿈을 구별할 수 없는 혼란 속에서 니포리는 나리스에게 결혼을 청한다… 18세와 80세라는 전례 없는 나이 차이를 가진 이 커플은 행복을 찾을 수 있을까?",12세이상관람가
"고등학생 괴롭힘꾼 두 명을 소재로 한 인기 만화 시리즈의 두 번째 영화. 닛카츠 로망 포르노에서 시작한 나스 히로유키 감독은 시리즈의 첫 번째 영화로 주류 영화 산업에 입문했고, 그의 아내 나스 마치코가 각본을 맡았으며, 두 사람은 협력하여 고품질 영화 시리즈를 제작했습니다. 여주인공 교코(나카야마 미호)에게 잔소리를 듣는 동안 다른 학교 학생들과 항상 싸우는 아이토쿠 고등학교의 토오루(나카무라 토오루)와 히로시(시미즈 코지로). 이 영화는 기발한 개그와 강렬한 액션이 섞인 청춘의 에너지를 발산합니다.",12세이상관람가
"현재 일본 영화계를 이끌고 있다고 할 만한 작품을 힘차게 내놓고 있는 다카시 미이케 감독의 '기시와다 소년대' 시리즈의 세 번째 작품. 1969년을 배경으로 매일 싸우는 6학년 리이치(나가타 유키)의 일상, 다소 부족한 아버지(타케나카 나오토), 친절하지만 의지가 강한 어머니(가라스마 세츠코)를 비롯한 가족 관계, 담임 선생님(타카오카 사키)에 대한 모성애가 유머러스하게 묘사된다.",12세이상관람가
"나오키상 수상작 아시하라 스나오의 소설을 오바야시 노부히코가 영화로 각색했다. 1960년대 중반, 일본 전역에서 일렉기타가 유행하던 시절, 이 영화는 시코쿠 지방의 한 고등학교에서 록 밴드를 결성한 소년들의 ""순수한 사랑""을 오바야시 감독 특유의 환상적인 감각으로 그려냈다. 밴드 결성부터 여름방학 합숙, 스낵바 오픈 파티에서의 데뷔, 문화제 콘서트에서의 마지막 공연까지, 그들은 각자의 미래를 위해 헤어져야 하는 순간이 찾아온다.",12세이상관람가
"컬트 니르바나가 테러 공격을 저지른 후, 니르바나 추종자들의 아이들은 보호소로 보내진다. 아이들 중 가장 반항적인 코이치는 할아버지에게 외면당하고, 할아버지는 코이치의 여동생 아사코만 데리고 떠난다. 코이치는 녹슨 드라이버를 손에 들고 보호소에서 탈출해 아사코를 되찾는다. 탈출하는 동안 코이치는 유키라는 가출한 소녀를 만난다. 코이치 덕분에 성폭행의 위험에서 벗어난 유키는 코이치를 따라가 간사이에서 도쿄까지 힘든 여정을 시작한다.",12세이상관람가
"""달과 양배추""(96)로 주목을 받은 이후 독특한 영화를 계속 만들어 온 시노하라 데츠오가 그린 청춘 드라마. 남에게 말할 수 없는 각자의 사정을 가진 젊은이들이 오키나와에 와서 사탕수수 수확 아르바이트를 한다. 영화는 35일 동안 사탕수수 7만 그루를 베는 힘든 팀워크를 포착해 점차 서로에게 마음을 열고 연대감과 성취감을 느끼며 마침내 서로의 삶에 다시 도전하는 모습을 담았다.",12세이상관람가
"소규모 여성 프로레슬링 단체 '카린페이로'의 창설자, 아이언 이이지마가 사망한다. 남은 레슬러들은 사장의 유언에 따라 어린 시절에 헤어진 그녀의 아들 신이치를 찾아내 사장이 되도록 강요한다. 직장에서 상사에게 성희롱을 당해 온 키리시마와 음식점에서 서빙을 하던 가라테 고수 나카지마가 그룹에 합류해 데뷔를 준비한다. 점차 대중의 인기를 얻으면서 영업부장 야마우치는 회사 돈을 가지고 도망치고, 경영에 어려움을 겪고 있는 신이치는 'J-링' 단체의 사장인 도요시마의 제안으로 해체 합병을 가장해 경기를 하기로 한다. 하지만 나카지마/키리시마 팀은 이 시나리오를 깨고 상대팀인 코바타/타지마 팀을 물리친다. 격노한 토요시마는 다시 진짜 경기를 제안하는데, 그룹의 해체와 신이치의 업계 추방이 걸려 있다. 결국 나카지마/키리시마 팀은 코바타/타지마 팀에게 졌지만, 관객들은 그들의 경기를 강력히 요구하므로 그들은 다음 경기를 준비한다.",12세이상관람가
"오키나와에서 영화를 만들어 온 유지 나카에 감독이 장편 데뷔작을 냈다. 오키나와의 작은 섬을 배경으로 한 이 코미디는 60년 전의 사랑에 불타는 ""할머니""를 둘러싼 가족과 섬 주민 사이의 소동을 묘사한다. 섬에 있는 조부모를 방문한 손녀 나나코(니시다 나오미)는 할머니 ""나비""(타이라 토미)가 어딘가 이상하다고 느낀다. 60년 전 할머니의 옛 연인인 산라(타이라 스스무)가 그녀의 무덤을 방문하기 위해 섬으로 돌아왔다는 것이 밝혀졌다. 나나코는 또한 할아버지(노보리가와 세이진)가 데려온 떠돌이 후쿠노스케(무라카미 준)에게 끌린다.",12세이상관람가
"웃고 울고 광대 재키찬의 눈부신 실력! “살아 있어야 복수할 수 있어.” 무술의 달인!할아버지의 원수에게 복수하라!론은 산 속 집에서 ‘형외문파’를 이끄는 외할아버지 진붕비에게 무술을 배우고 있다.외할아버지는 길거리에서 깡패들과 싸우는 론에게 무술을 과시하지 말고 평범한 직장을 구해 살라고 조언한다.어느 날, 취직을 하던 론은 문제를 일으킨 깡패에게 속아 ‘행외문파’라는 가짜 무술 학교에 취직하게 된다.론은 성공적인 무술 학교의 달인이 되어 엄청난 돈을 벌고 사람들 사이에서 유명해진다.이상함을 느낀 할아버지는 행외문파를 찾아가 론이 코믹하게 무술을 하는 것을 발견한다.숨어 있던 할아버지는 정체가 드러나자 청나라 악당 린천화에게 살해당한다. 론은 임천화에게 복수를 다짐하고 할아버지의 오랜 친구인 팔각기린 마스터를 만나 강도 높은 수련을 시작한다. 우연히 길에서 임천화를 만나 분노에 눈이 멀어 임천화에게 달려들는데... 론은 무술로 할아버지의 원수 임천화에게 복수할 수 있을까?",12세이상관람가
