story,grade
"화과산의 돌에서 태어난 원숭이 손오공. 그는 신비한 힘을 가지고 원숭이들의 왕좌에 올랐고 결국 하늘로 향했고, 그곳에서 온갖 문제를 일으킨 후 무협산에 갇혔습니다. 500년 후, 손오공은 삼장법사에 의해 세상으로 돌아와 그를 따라 인도로 갔습니다. 여행 중에 그는 돼지와 사무정을 만났고, 함께 괴물과 싸우며 여행을 계속했습니다. 한편, 신비한 남자 쿤룬은 손오공을 끈기 있게 쫓았습니다... 손오공, 삼장법사, 그리고 그들의 파티는 모든 어려움을 극복하고 무사히 인도에 도착할 수 있을까요!?",전체 관람가
"인간만 봐도 벌벌 떨게 되는~ 터무니없는 괴물들의 낙원에 무서운 인간 손님이 찾아왔다?! 괴물들의 유일한 낙원, 인간이 들어올 수 없는 괴물 호텔. 자상한 아빠 드라큘라는 프랑켄슈타인, 늑대인간, 미라, 투명인간 등 괴물 친구들을 모두 초대해 딸 마비스의 118번째 생일을 축하한다. 하지만! 초대받지 않은 인간 소년 조니가 나타나 괴물들은 정신 붕괴 상태에 빠진다. 괴물들은 이 신나는 파티를 즐길 수 있을까?",전체 관람가
"빚진 자의 마음으로 세상에서 본 것은 사랑이었다. 믿음이 척박한 대한민국 땅에, 어두운 일제 강점기와 역사의 고통 속에서 나라를 잃은 국민의 아픔을 위해 눈물로 기도한 사람이 있다. 대한민국 기독교 역사의 그 들판 한가운데에 유난히 큰 나무가 있다. 이 시대의 진정한 거인, 사회의 가장 위대한 어른으로, 소외된 이웃의 울타리로, 종교를 초월한 마지막 대변인으로 일생을 산 고 한경직 목사. 98년의 기적 같은 여정... 그의 길을 따라간다.",전체 관람가
"4월 1일, 인피니트의 앙코르 콘서트 'SECOND INVASION [EVOLUTION]'이 서울 올림픽체조경기장에서 열렸다. 1만 명의 팬들로 가득 찬 콘서트장의 열기는 그 어느 때보다 뜨거웠고, 그 열기에 맞선 인피니트가 드디어 무대에 오른다. 화려한 퍼포먼스! 파워풀한 군무로 무장한 인피니트! 7명의 남자가 만들어낸 감동의 무대가 지금 펼쳐진다!",전체 관람가
"85세의 초밥 장인 지로의 유일한 꿈은 ""완벽한 초밥 만들기!"" 도쿄의 번화한 상업 지구 중심가인 긴자의 오피스 빌딩 지하에 위치한 초밥집 ""스키야바시 지로"". 이곳에서 85세의 초밥 장인 지로 오노는 지치지 않고 완벽한 초밥을 만들기 위해 고군분투한다. 10명만 앉을 수 있는 작고 소박한 공간이지만, 세계적으로 유명한 레스토랑 평가 가이드인 미슐랭 가이드에서 인정한 최고 평점의 레스토랑이다. 지로 오노는 미슐랭 가이드 역사상 가장 나이 많은 3스타 셰프라는 기록도 보유하고 있다. 평생 그래왔듯이, 지로의 꿈은 생이 끝날 때까지 오늘보다 내일 더 나은 초밥을 만드는 것이다.",전체 관람가
아기 거북이의 용감한 바다 여행이 시작된다! 미국 플로리다 해변에서 태어난 아기 바다 거북이 토토. 그는 갓 태어난 거북이를 잡아먹는 게와 갈매기를 피해 바다로 들어간다. 그 후 바다 친구들과 걸프 스트림을 따라 여행하던 중 예상치 못한 소용돌이에 휩쓸려 북쪽으로 떠내려간다... 집으로 돌아오는 25년의 여정! 무서운 크기의 향유고래와 참치를 이웃으로 삼아 대서양을 여행하던 거북이 토토는 집으로 돌아가기로 결심한다. 하지만 아프리카에서 미국으로 가는 길에는 곳곳에 위험이 도사리고 있다... 바다 거북이 토토는 0.01%의 생존 확률로 이 위험한 여정을 무사히 마칠 수 있을까?,전체 관람가
"모든 편견을 깨라! ""나는 그저 '악당'으로 사는 거야, 진짜 '나쁜 놈'이 아니야!"" 8비트 게임 '픽스잇 펠릭스'에서 건물을 파괴하는 악당 랄프. 그는 30년 동안 매일 건물을 파괴하며 자신의 직업에 충실했지만, 그가 악당이기 때문에 아무도 그를 좋아하지 않는다. 모든 사람에게 인정받는 영웅이 되고 싶어하는 랄프는 결국 게임을 떠나 다른 게임에 들어간다! 슈팅 게임 '히어로의 의무'를 플레이하고 레이싱 게임 '슈가 러쉬'에 추락한 랄프는 게임 세계의 새로운 영웅이 될 수 있을까? 그리고 랄프가 떠난 후, 망가졌다는 딱지가 붙은 '픽스잇 펠릭스' 게임은 아케이드에서 쫓겨나는 위기를 극복할 수 있을까? 12월, 모든 편견을 포맷한 유일무이한 영화!",전체 관람가
"번화한 대도시 런던 노팅힐의 중심에 카르멜회 수도원이 있을까? 눈과 귀를 유혹하는 도심에서 기도하고 침묵을 실천할 수 있을까? 이 모든 질문에 답하는 영화 <사랑의 침묵>은 시끄러운 세상과 고립된 채 사는 수도사들의 일상을 포착해 삶과 죽음, 신에 대한 믿음과 의심, 수도사에 대한 오해와 진실을 다룬다.",전체 관람가
"란타로, 키마루, 신베!! 독버섯 닌자단에 훔쳐간 전설의 비서를 되찾아라!! 배려심과 책임감이 강한 란타로는 부모를 떠나 닌자 학교에 들어가 엘리트 닌자가 된다. 그곳에서 그는 열심히 일하는 것을 앞장서서 하는 대식가 신베와 동전을 가장 좋아하고 멀리서 떨어지는 동전 소리를 알아들을 만큼 집중력이 뛰어난 키마루를 만나 친밀한 3인조를 이룬다. 여름방학이 끝나갈 무렵, 큰 상점을 운영하는 부유한 신베의 아버지는 신베와 단조에게 짐꾼들과 함께 서양 상인에게서 수입한 값비싼 연료 화석을 운반하게 하지만, 운반하는 동안 독버섯 닌자단장 하포와 그의 무리가 잠복 가스 공격을 가해 모두 훔쳐간다. 게다가 비행의 영약을 위한 전설의 레시피가 담긴 두루마리가 하포의 손에 떨어지고, 이를 알게 된 무적의 란타로, 키마루, 신베 3인조는 사건을 해결하기 위해 나선다...",전체 관람가
"땀과 눈물로 만든 점프 꿈과 열정의 무대가 지금 시작됩니다 1만 명의 지원자 1,000리터의 땀과 눈물 단 5분 만에 찾아올 일생일대의 기회! 미국에서 1년에 한 번만 열리는 ‘유스 아메리카 그랑프리’는 발레 무용수를 꿈꾸는 20세 이하 친구들의 꿈의 무대입니다. 여기서 우승하면 미국, 영국, 러시아 등 최고 평판을 가진 유명 발레 학교와 발레단에 들어갈 수 있는 기회를 얻을 수 있습니다. 전 세계에서 온 피부색, 나이, 배경이 다른 6명의 친구들이 공통적으로 가진 것은 단 5분의 무대를 위해 매일 땀과 눈물을 흘려야 했다는 것입니다! 이들은 ‘유스 아메리카 그랑프리’에서 모든 열정을 쏟아내고 완벽한 파이널 무대의 도전에 성공할 수 있을까요?",전체 관람가
"300g의 작은 날개짓으로 시작된 3만km의 기적의 여정! 새들의 길, 남반구에서 북반구까지 3만km를 달린 사람들의 이야기! 300g의 작은 날개짓으로 시작된 경이로운 여정! 물떼새의 눈으로 본 우리 삶의 기적에 대해 이야기합니다. 뉴질랜드에서 한반도를 거쳐 알래스카까지! 지구를 여행하는 다채로운 고리를 가진 물떼새(얄비)의 눈으로 본 또 다른 문명과 우리의 기적적인 만남. 세계에서 가장 큰 열대 섬인 파푸아뉴기니에서 '갈링' 할아버지를 만나고, 전설의 극락조를 사냥하고, 캄보디아에서 물소를 탄 소년, 몽골에 사는 저보아와 마멋... 물떼새(얄비)가 본 지구의 아름다운 숨결부터 가슴 두근거리는 감정의 순간까지! 남반구에서 북반구까지 9개국을 쉬지 않고 비행한 얄비의 대비행이 시작된다.",전체 관람가
"상위 1%의 허세에 얽매인 3류 음악감독이 파트너로 개성 넘치는(?) 천재 소년을 만난다! 꿈을 노래하는 두 사람의 가슴 두근거리는 스토리! 허세와 저속함이 넘치는 음악감독 유일한(김래원)! 한때 유망한 음악감독이었지만 연출한 대작이 실패한 후, 이제는 고용해줄 사람이 없는 가운데 어린이 뮤지컬을 하며 컴백을 꿈꾸고 있다. 그러던 그에게 브로드웨이에 진출할 수 있는 일생일대의 기회가 찾아왔다. 바로 뮤지컬 오디션 프로그램! 블라인드 테스트를 통해 아역배우들과 팀을 이루는 이 오디션은 그에게 전쟁이다! 유일한은 천상의 목소리를 타고난 개성 넘치는 파트너 영광(지대한)과 팀을 이룬다. 외모, 춤 실력, 인맥 등 모든 면에서 노래 실력을 제외하면 다른 배우들과 나은 게 없는 영광. '조선의 정조' 주연 오디션에서도 영광의 피부색이 마음에 들지 않는 유일한은 1등을 차지하겠다는 강박관념으로 그를 일방적이고 힘든 트레이닝에 처하게 한다. ""될 때까지!"" 영광은 유일한의 혹독한 트레이닝에도 도전을 포기하지 않는다. 그리고 영광이 꼭 이겨야 할 또 다른 이유가 있다는 것을 알게 되는데... 소통 제로, 희망 제로, 허세만 가득한 유일한은 우승 확률 1%의 파격적 파트너 영광과 함께 꿈의 무대인 브로드웨이에 진출할 수 있을까?",전체 관람가
"다큐멘터리 <스티브 잡스: 세상의 미래>는 스티브 잡스의 사망 1주기인 2011년 10월 5일에 공개된 다큐멘터리입니다. 생전에 잡스와의 인터뷰와 수많은 실제 자료를 바탕으로 천재이자 개척자로서의 그의 삶을 새롭게 조명하고, 진정한 개척자로서 세상을 바꾼 위대한 업적을 포착합니다.",전체 관람가
"15년 만에 다시 펼쳐지는 최고의 승부!! 누구나 기억하는 토끼와 거북이의 경주는 토끼가 당연히 이길 법한 동화지만 토끼의 자존심이 거북이에게 승리를 안겨준 이야기. 경주가 끝나고 그들은 무엇을 하고 있을까? 경주를 마치고 아들과 딸을 둔 가장이 되어 같은 동네에 살고 있다. 그러던 어느 날 토끼는 특별히 열리는 '산 오르기 경주' 소식을 듣고 거북이에게 복수할 기회라고 생각해 참가하려 하지만 경주에는 아이들도 참가해야 한다! 토끼와 거북이는 자존심을 위해 아들과 딸을 반강제로 참여시킨다. 비록 반강제로 경주에 참여했지만 토끼의 아들 부치와 거북이의 딸 크리스탈이 경주에서 이기려 한다. 하지만 아빠 머레이(토끼)와 월터(거북이)는 온갖 일에 시비를 걸고 의견 충돌을 벌이느라 바쁘고, 머레이와 월터 때문에 경주에 참여한 두 집안은 모두 위험에 처하게 되는데...",전체 관람가
"보아, 동방신기, 슈퍼주니어, 소녀시대, 샤이니, f(x) 등 SM엔터테인먼트를 대표하는 가수 36인의 라이브 공연을 담은 영화.",전체 관람가
"소중한 ‘것’을 두고 정면 대결! 볼 것인가 말 것인가, 그것이 문제로다.. 어느 날, 보수적인 ‘구세대’ 촌장이 있는 마을에 갑자기 TV가 등장한다. 마을 사람들은 움직이는 영상의 매력에 점점 더 매료되자 촌장은 강제로 TV를 없애버리지만, 그가 무고하다고 생각한 마을 사람들은 점점 더 분노할 뿐이다! TV를 없애려는 자와 TV를 지키려는 자의 가슴 아픈 전쟁에서 누가 이길까? 본격적인 TV사랑 희극 <텔레비전>",전체 관람가
"정글의 왕 '레오'와 그의 아내 '라이아' 사이에서 태어난 '레네'와 '루시오'의 탄생으로 정글은 축제 분위기로 가득하다. 한편, 인간 세계에서는 '햄 에그'를 중심으로 원정대가 결성되어 알려지지 않은 에너지가 담긴 특별한 돌 '문라이트 스톤'을 찾아 달빛 돌이 있는 루나 산으로 향한다. 하지만 햄 에그 일당은 목적을 이루기 위해 정글을 파괴하고 정글의 동물들에게 해를 끼치는 등 악행을 저지르는데...",전체 관람가
"비밀의 섬으로 떠난 나무인형의 환상적인 모험! 비밀의 섬으로 떠난 피노키오의 신나는 모험이 펼쳐진다! 외롭게 혼자 지내던 할아버지 제페토는 나무인형을 만들어 '피노키오'라는 이름을 붙인다. 하지만 착한 아이가 되라는 할아버지의 바람과는 달리 피노키오는 문제를 일으켜 할아버지를 걱정시킨다. 그러던 어느 날, 피노키오는 친구들에게 속아 세상에서 가장 재밌는 것들이 가득하다는 '장난감 섬'에 들어가지만, 결국 당나귀로 변하고 만다... 과연 피노키오는 광활한 바다로 둘러싸인 비밀의 섬을 탈출해 무사히 할아버지 제페토의 품으로 돌아갈 수 있을까?",전체 관람가
"언어 장애가 있지만 쾌활한 성격으로 모든 사람에게 사랑받는 청년 바르피. 그는 두 여자, 슈루티와 정신 장애가 있는 질밀과 사랑에 빠진다. 슈루티는 가족의 반대에도 불구하고 평범한 남자와 결혼하지만 바르피를 잊을 수 없다. 바르피는 어린 시절 친구였던 질밀을 돌보고 그녀와 사랑에 빠진다. 그리고 오랜 세월이 흐른 후, 모두가 바르피의 따뜻한 마음을 기억한다.",전체 관람가
